date,Market,District,Arrivals,Min,Max,Modal,avg_rainfall,temperature_2m_min,temperature_2m_max,temperature_2m_avg,rain_min,rain_max,rain_avg,soil_temperature_0_to_7cm_min,soil_temperature_0_to_7cm_max,soil_temperature_0_to_7cm_avg,soil_moisture_0_to_7cm_min,soil_moisture_0_to_7cm_max,soil_moisture_0_to_7cm_avg
2020-10-13,SIRSI,Uttara Kannada,3,31389,35889,31563,39.46010348182341,21.3,23.45,21.979166,0.0,4.0,0.8041666,22.0,24.15,22.954168,0.487,0.519,0.5015
2020-10-13,YELLAPURA,Uttara Kannada,1,32114,33010,32614,39.46010348182341,21.5,24.85,22.589584,0.0,1.8,0.47500002,22.1,24.05,22.933334,0.497,0.52,0.5075833
2020-10-14,SIDDAPURA,Uttara Kannada,4,31839,32809,32809,39.46010348182341,20.8,23.5,21.908333,0.0,5.0,1.0875,21.8,24.0,22.516668,0.493,0.52,0.50529164
2020-10-14,SIRSI,Uttara Kannada,16,31099,36160,32833,39.46010348182341,20.85,24.05,21.995834,0.0,2.4,0.55,21.7,23.9,22.7125,0.487,0.517,0.5004583
2020-10-15,SIDDAPURA,Uttara Kannada,3,32389,32969,32569,39.46010348182341,21.1,24.0,22.13125,0.0,2.9,0.8416667,21.7,24.7,22.760416,0.499,0.52,0.5102083
2020-10-15,SIRSI,Uttara Kannada,2,31598,33999,32900,39.46010348182341,21.3,24.7,22.364584,0.1,1.2,0.53333336,21.75,25.05,23.077082,0.493,0.518,0.5080417
2020-10-15,YELLAPURA,Uttara Kannada,1,32872,32872,32872,39.46010348182341,21.55,24.35,22.433334,0.0,2.9,0.7833333,22.05,24.05,22.824999,0.498,0.519,0.50991666
2020-10-16,SIDDAPURA,Uttara Kannada,1,32989,32989,32989,39.46010348182341,20.75,25.2,22.362501,0.0,1.1,0.24583334,21.6,25.6,23.060417,0.49,0.509,0.49870834
2020-10-16,SIRSI,Uttara Kannada,3,32669,35199,33573,39.46010348182341,20.7,25.35,22.127083,0.0,1.3,0.36249998,21.7,25.15,22.918749,0.491,0.514,0.5027917
2020-10-16,YELLAPURA,Uttara Kannada,1,31681,35011,32899,39.46010348182341,21.2,25.35,22.43125,0.0,3.7,0.9458334,21.75,24.2,22.716667,0.494,0.519,0.50624996
2020-10-17,SIRSI,Uttara Kannada,1,31589,36199,32800,39.46010348182341,20.45,27.05,22.9125,0.0,0.4,0.045833334,21.35,26.55,23.522917,0.475,0.496,0.485
2020-10-19,SIRSI,Uttara Kannada,4,31598,35399,33432,38.88011197876531,20.65,27.1,23.012499,0.0,1.4,0.20416667,22.0,26.95,24.064583,0.474,0.503,0.48595834
2020-10-19,YELLAPURA,Uttara Kannada,1,32199,36666,36666,38.88011197876531,21.35,28.25,23.547918,0.0,3.8,0.325,22.6,26.55,24.004166,0.472,0.506,0.48729166
2020-10-20,SIDDAPURA,Uttara Kannada,2,32609,32912,32809,38.88011197876531,21.4,26.8,22.90625,0.0,2.5,0.33333334,22.45,26.65,23.985418,0.478,0.513,0.49074998
2020-10-20,SIRSI,Uttara Kannada,7,32113,34213,32990,38.88011197876531,21.1,26.55,22.96875,0.0,2.8,0.35,22.25,26.85,23.904167,0.48,0.515,0.49095833
2020-10-20,YELLAPURA,Uttara Kannada,7,31221,33689,32919,38.88011197876531,21.15,26.45,23.154167,0.0,3.9,0.84583336,22.25,25.4,23.627083,0.484,0.519,0.49675
2020-10-21,SIDDAPURA,Uttara Kannada,3,32699,32809,32709,38.88011197876531,21.05,24.55,22.435417,0.0,1.4,0.35,22.05,25.3,23.36875,0.499,0.514,0.5069583
2020-10-21,SIRSI,Uttara Kannada,11,30199,36199,33210,38.88011197876531,21.4,26.15,22.716667,0.0,6.4,0.6,22.1,26.05,23.395834,0.501,0.517,0.50720835
2020-10-22,SIRSI,Uttara Kannada,3,32389,33269,32734,38.88011197876531,21.5,25.4,22.760416,0.0,6.2,0.62083334,22.4,25.95,23.614584,0.487,0.52,0.49879166
2020-10-22,YELLAPURA,Uttara Kannada,3,32672,33499,33299,38.88011197876531,22.15,25.65,23.19375,0.0,2.8,0.475,22.6,25.15,23.622917,0.489,0.519,0.49929166
2020-10-23,SIDDAPURA,Uttara Kannada,2,32389,32919,32899,38.88011197876531,20.45,27.5,23.091667,0.0,1.5,0.15833333,21.7,26.8,23.608332,0.488,0.505,0.49308333
2020-10-23,SIRSI,Uttara Kannada,1,32809,33339,33152,38.88011197876531,20.7,27.1,23.204168,0.0,2.3,0.25416666,22.15,26.65,23.99375,0.485,0.511,0.49629167
2020-10-23,YELLAPURA,Uttara Kannada,4,33399,35333,33699,38.88011197876531,21.55,28.65,23.429167,0.0,3.1,0.26666665,22.7,26.45,23.981249,0.479,0.511,0.4890417
2020-10-24,SIRSI,Uttara Kannada,1,33333,36399,34866,38.88011197876531,19.65,27.45,22.5,0.0,4.3,0.2916667,21.1,26.9,23.475,0.477,0.511,0.49095833
2020-10-27,SIDDAPURA,Uttara Kannada,3,32019,33169,32969,3.142370846507012,20.9,29.25,24.497917,0.0,0.0,0.0,22.85,28.75,25.295832,0.457,0.478,0.46854165
2020-10-27,SIRSI,Uttara Kannada,2,30689,33699,32637,3.142370846507012,20.7,29.05,24.4625,0.0,0.1,0.008333334,22.85,28.5,25.1875,0.451,0.473,0.46295834
2020-10-27,YELLAPURA,Uttara Kannada,8,30599,35051,33499,3.142370846507012,21.45,30.15,24.875,0.0,0.2,0.020833334,23.45,27.95,25.366667,0.412,0.424,0.41820833
2020-10-28,SIDDAPURA,Uttara Kannada,3,32389,32989,32682,3.142370846507012,19.5,29.0,23.722916,0.0,0.1,0.004166667,21.8,28.55,24.658333,0.443,0.458,0.45075
2020-10-28,SIRSI,Uttara Kannada,12,30089,37889,33522,3.142370846507012,20.35,28.5,23.949999,0.0,0.1,0.008333334,22.15,28.1,24.639582,0.436,0.452,0.44533333
2020-10-29,SIDDAPURA,Uttara Kannada,1,32609,33299,33299,3.142370846507012,19.4,28.65,23.397917,0.0,0.0,0.0,21.4,27.7,24.204168,0.422,0.445,0.43404165
2020-10-29,SIRSI,Uttara Kannada,5,31913,34899,33107,3.142370846507012,19.1,28.25,23.59375,0.0,0.0,0.0,21.45,27.35,24.112501,0.417,0.439,0.4292917
2020-10-29,YELLAPURA,Uttara Kannada,1,30910,33109,32699,3.142370846507012,19.45,28.8,23.74375,0.0,0.0,0.0,22.05,27.15,24.322916,0.372,0.391,0.3824167
2020-11-02,SIDDAPURA,Uttara Kannada,5,32369,33069,33069,0.1194508234243466,20.15,29.75,24.427084,0.0,0.1,0.008333334,22.2,29.15,25.0875,0.381,0.402,0.3944167
2020-11-02,SIRSI,Uttara Kannada,3,32089,32899,32494,0.1194508234243466,19.65,29.4,24.466667,0.0,0.0,0.0,22.15,29.05,25.058334,0.369,0.391,0.382
2020-11-02,YELLAPURA,Uttara Kannada,3,29869,33699,32699,0.1194508234243466,20.5,30.75,25.116667,0.0,0.2,0.0125,22.4,28.35,24.956251,0.357,0.375,0.36779165
2020-11-03,SIDDAPURA,Uttara Kannada,4,32599,33499,33399,0.1194508234243466,19.9,30.05,24.699999,0.0,0.0,0.0,22.05,29.3,25.1625,0.369,0.383,0.3765
2020-11-03,YELLAPURA,Uttara Kannada,2,31555,33661,32501,0.1194508234243466,19.55,30.95,24.670832,0.0,0.0,0.0,22.25,28.7,25.03125,0.348,0.36,0.35408333
2020-11-04,SIRSI,Uttara Kannada,27,30089,36599,33432,0.1194508234243466,20.85,29.0,24.695833,0.0,0.2,0.025,22.4,28.55,25.247917,0.35,0.363,0.35854164
2020-11-05,SIDDAPURA,Uttara Kannada,1,32919,32919,32919,0.1194508234243466,20.3,29.9,24.816666,0.0,0.1,0.0125,22.7,29.4,25.585417,0.345,0.361,0.35416666
2020-11-05,SIRSI,Uttara Kannada,4,31313,33889,32726,0.1194508234243466,20.35,30.1,24.777084,0.0,0.0,0.0,22.75,29.6,25.481249,0.333,0.353,0.34504166
2020-11-05,YELLAPURA,Uttara Kannada,1,29869,33450,33450,0.1194508234243466,20.25,31.05,25.041666,0.0,0.0,0.0,22.8,28.95,25.397917,0.32,0.341,0.333
2020-11-06,SIDDAPURA,Uttara Kannada,3,32609,33589,33089,0.1194508234243466,19.75,30.25,24.816666,0.0,0.1,0.008333334,22.05,29.25,25.377083,0.34,0.349,0.34425
2020-11-06,SIRSI,Uttara Kannada,4,32369,34599,33457,0.1194508234243466,19.35,30.25,24.677084,0.0,0.1,0.008333334,21.75,29.3,25.225,0.327,0.341,0.33379164
2020-11-06,YELLAPURA,Uttara Kannada,2,32301,33666,32880,0.1194508234243466,19.0,30.75,24.489584,0.0,0.0,0.0,21.9,28.65,24.991667,0.314,0.327,0.320625
2020-11-07,SIRSI,Uttara Kannada,2,32099,34099,32910,0.1194508234243466,21.8,29.9,25.475,0.0,0.1,0.004166667,23.45,29.65,26.110418,0.32,0.329,0.32479167
2020-11-09,SIDDAPURA,Uttara Kannada,4,32319,33489,33439,0.52441659983754,20.05,29.75,24.239584,0.0,0.0,0.0,23.2,30.2,25.902084,0.322,0.333,0.32783332
2020-11-09,SIRSI,Uttara Kannada,1,33113,33113,33113,0.52441659983754,20.4,29.8,24.385416,0.0,0.0,0.0,23.3,30.1,25.86875,0.308,0.321,0.315375
2020-11-09,YELLAPURA,Uttara Kannada,2,31819,33571,32880,0.52441659983754,19.7,30.85,24.789583,0.0,0.0,0.0,23.6,29.4,25.90625,0.297,0.307,0.30295834
2020-11-10,SIDDAPURA,Uttara Kannada,6,30441,33541,33069,0.52441659983754,16.8,28.55,21.845833,0.0,0.0,0.0,20.65,28.6,23.80625,0.311,0.327,0.31983334
2020-11-10,SIRSI,Uttara Kannada,6,31413,34139,33039,0.52441659983754,17.6,28.2,22.1625,0.0,0.0,0.0,20.95,28.5,23.88125,0.302,0.315,0.30866668
2020-11-10,YELLAPURA,Uttara Kannada,1,31761,33701,32501,0.52441659983754,17.2,29.5,22.456251,0.0,0.0,0.0,21.15,28.15,24.108332,0.288,0.297,0.29275
2020-11-11,SIDDAPURA,Uttara Kannada,2,33112,33299,33112,0.52441659983754,16.1,29.0,21.835417,0.0,0.0,0.0,19.35,28.35,23.06875,0.308,0.314,0.31033334
2020-11-11,SIRSI,Uttara Kannada,22,30113,37120,32555,0.52441659983754,16.5,28.45,22.0,0.0,0.0,0.0,19.65,28.15,23.164583,0.298,0.304,0.3008333
2020-11-12,SIDDAPURA,Uttara Kannada,1,32899,32899,32899,0.52441659983754,17.85,29.4,23.577082,0.0,0.0,0.0,20.05,27.95,23.872917,0.307,0.313,0.30933332
2020-11-12,SIRSI,Uttara Kannada,2,31113,33434,32556,0.52441659983754,17.8,30.55,23.768751,0.0,0.0,0.0,19.95,28.6,24.054167,0.298,0.306,0.301125
2020-11-12,YELLAPURA,Uttara Kannada,4,32599,33299,32699,0.52441659983754,17.65,32.15,24.366667,0.0,0.0,0.0,20.4,28.5,24.397917,0.284,0.29,0.28679165
2020-11-13,SIRSI,Uttara Kannada,3,32399,34099,33041,0.52441659983754,21.65,29.85,24.891668,0.0,0.9,0.06666667,22.95,29.4,25.466667,0.298,0.306,0.29995832
2020-11-17,YELLAPURA,Uttara Kannada,1,30569,33399,33220,2.508197651229385,22.4,31.45,26.089584,0.0,0.3,0.025,24.5,29.3,26.616667,0.279,0.283,0.28091666
2020-11-18,SIRSI,Uttara Kannada,9,31413,36589,33019,2.508197651229385,21.6,30.9,25.504166,0.0,0.0,0.0,23.6,30.65,26.539583,0.274,0.283,0.27825
2020-11-19,SIDDAPURA,Uttara Kannada,1,33009,33009,33009,2.508197651229385,21.15,31.1,25.293749,0.0,0.0,0.0,23.4,30.95,26.591667,0.302,0.312,0.30804166
2020-11-19,SIRSI,Uttara Kannada,3,32818,33113,32917,2.508197651229385,21.35,31.05,25.427084,0.0,0.0,0.0,23.7,31.05,26.754166,0.266,0.274,0.27075002
2020-11-19,YELLAPURA,Uttara Kannada,1,28880,33460,32699,2.508197651229385,22.25,32.5,26.300001,0.0,0.0,0.0,24.65,30.75,27.164583,0.274,0.281,0.27795833
2020-11-20,SIDDAPURA,Uttara Kannada,3,31809,33489,32659,2.508197651229385,20.0,31.1,24.708334,0.0,0.0,0.0,23.0,31.25,26.425001,0.29,0.303,0.29795834
2020-11-20,SIRSI,Uttara Kannada,3,29313,35699,33251,2.508197651229385,20.25,31.45,24.972916,0.0,0.0,0.0,23.2,31.55,26.5875,0.256,0.266,0.26266667
2020-11-20,YELLAPURA,Uttara Kannada,1,30601,34499,33299,2.508197651229385,19.7,32.7,25.472916,0.0,0.0,0.0,23.6,30.95,26.65625,0.267,0.274,0.27195832
2020-11-23,SIDDAPURA,Uttara Kannada,1,30109,30109,30109,3.4522747752496827,19.05,30.85,24.404167,0.0,0.0,0.0,21.65,30.35,25.425001,0.275,0.278,0.27695832
2020-11-23,SIRSI,Uttara Kannada,1,31809,33699,32912,3.4522747752496827,19.7,30.65,24.958334,0.0,0.0,0.0,22.1,30.65,25.918749,0.241,0.246,0.24295832
2020-11-23,YELLAPURA,Uttara Kannada,1,31799,33330,33299,3.4522747752496827,19.85,31.65,25.06875,0.0,0.0,0.0,22.45,29.65,25.612501,0.267,0.272,0.26945832
2020-11-24,SIDDAPURA,Uttara Kannada,3,31809,33389,32899,3.4522747752496827,19.1,30.35,23.989584,0.0,0.0,0.0,21.9,30.3,25.308334,0.275,0.284,0.27954167
2020-11-24,SIRSI,Uttara Kannada,4,31889,33599,33002,3.4522747752496827,19.0,30.8,24.358332,0.0,0.0,0.0,21.95,30.95,25.722916,0.243,0.247,0.245625
2020-11-24,YELLAPURA,Uttara Kannada,6,29319,34501,32899,3.4522747752496827,19.05,31.35,24.641668,0.0,0.0,0.0,22.35,29.65,25.529167,0.27,0.273,0.27191666
2020-11-25,SIDDAPURA,Uttara Kannada,1,32609,32609,32609,3.4522747752496827,18.55,30.5,24.058334,0.0,0.0,0.0,21.35,30.15,25.110418,0.275,0.283,0.27875
2020-11-25,SIRSI,Uttara Kannada,17,31000,36509,33235,3.4522747752496827,18.7,30.6,24.393751,0.0,0.0,0.0,21.6,30.55,25.550001,0.243,0.252,0.248375
2020-11-26,SIDDAPURA,Uttara Kannada,1,32861,32989,32989,3.4522747752496827,19.95,28.95,23.96875,0.0,0.3,0.029166669,22.25,29.05,24.96875,0.276,0.288,0.28320834
2020-11-26,SIRSI,Uttara Kannada,1,32813,34689,33336,3.4522747752496827,20.7,29.1,24.275,0.0,1.1,0.079166666,22.8,29.2,25.352083,0.246,0.253,0.24970834
2020-11-26,YELLAPURA,Uttara Kannada,1,31017,35611,32899,3.4522747752496827,20.65,29.65,24.6875,0.0,0.6,0.06666667,23.05,27.9,25.160416,0.272,0.288,0.28
2020-11-27,SIDDAPURA,Uttara Kannada,3,32202,32991,32402,3.4522747752496827,20.0,29.5,23.572916,0.0,0.0,0.0,22.55,29.5,25.129166,0.286,0.289,0.28762498
2020-11-27,SIRSI,Uttara Kannada,3,32899,36509,33716,3.4522747752496827,20.05,29.85,23.833334,0.0,0.0,0.0,22.7,29.9,25.4625,0.253,0.257,0.25525
2020-11-27,YELLAPURA,Uttara Kannada,1,32899,34711,33333,3.4522747752496827,20.3,29.9,24.547918,0.0,0.1,0.008333334,23.05,28.4,25.293749,0.283,0.288,0.286125
2020-11-28,SIRSI,Uttara Kannada,1,33021,33021,33021,3.4522747752496827,18.7,27.75,22.527084,0.0,0.0,0.0,21.75,28.2,24.3125,0.256,0.269,0.26000002
2020-11-30,SIDDAPURA,Uttara Kannada,1,31869,32309,31869,1.9455903967716408,21.0,30.45,24.979166,0.0,0.0,0.0,22.65,30.15,25.893751,0.285,0.292,0.289375
2020-11-30,SIRSI,Uttara Kannada,3,32213,33699,32767,1.9455903967716408,20.8,30.25,24.845833,0.0,0.0,0.0,22.65,30.25,25.80625,0.267,0.272,0.26970834
2020-11-30,YELLAPURA,Uttara Kannada,1,33099,34199,33699,1.9455903967716408,21.35,31.5,25.933334,0.0,0.0,0.0,23.1,29.5,26.095833,0.289,0.295,0.29195833
2020-12-01,SIDDAPURA,Uttara Kannada,1,33389,33389,33389,1.9455903967716408,20.05,29.35,24.15,0.0,0.0,0.0,22.9,29.85,25.6625,0.28,0.285,0.28308335
2020-12-01,SIRSI,Uttara Kannada,3,32639,35809,33737,1.9455903967716408,19.75,29.35,24.24375,0.0,0.0,0.0,22.6,29.9,25.677084,0.265,0.267,0.26620832
2020-12-01,YELLAPURA,Uttara Kannada,6,33099,34099,33799,1.9455903967716408,20.6,30.2,25.050001,0.0,0.0,0.0,23.45,29.15,25.958334,0.288,0.29,0.28866667
2020-12-02,SIRSI,Uttara Kannada,20,30699,36309,33742,1.9455903967716408,18.05,29.8,23.43125,0.0,0.0,0.0,21.45,29.7,24.947916,0.26,0.265,0.26320833
2020-12-03,SIDDAPURA,Uttara Kannada,2,32102,32912,32872,1.9455903967716408,18.75,29.95,23.902084,0.0,0.0,0.0,21.35,29.55,24.7875,0.274,0.278,0.27633333
2020-12-03,SIRSI,Uttara Kannada,2,32708,35199,33579,1.9455903967716408,18.35,30.3,23.922918,0.0,0.0,0.0,21.15,30.1,24.972916,0.259,0.263,0.26212502
2020-12-04,SIRSI,Uttara Kannada,6,31559,34699,33175,1.9455903967716408,20.15,30.5,24.831251,0.0,0.0,0.0,22.55,30.25,25.785416,0.262,0.264,0.263
2020-12-04,YELLAPURA,Uttara Kannada,2,30099,33799,32351,1.9455903967716408,21.1,31.4,25.329168,0.0,0.0,0.0,23.2,29.45,25.820833,0.287,0.29,0.28845832
2020-12-05,SIRSI,Uttara Kannada,1,31569,33899,32719,1.9455903967716408,19.55,30.5,24.606249,0.0,0.0,0.0,22.4,30.45,25.856249,0.261,0.263,0.26225
2020-12-07,SIRSI,Uttara Kannada,7,30899,37119,33309,8.56277767654273,20.55,28.95,24.297918,0.0,0.0,0.0,22.95,28.45,25.420832,0.26,0.261,0.2607917
2020-12-07,YELLAPURA,Uttara Kannada,1,33533,33533,33533,8.56277767654273,21.4,30.7,25.422918,0.0,0.0,0.0,23.45,28.7,25.833334,0.277,0.278,0.27779165
2020-12-08,SIRSI,Uttara Kannada,8,30898,33519,32590,8.56277767654273,21.65,29.6,24.602083,0.0,0.9,0.079166666,23.45,29.55,25.472916,0.26,0.279,0.26633334
2020-12-08,YELLAPURA,Uttara Kannada,1,31501,33799,33599,8.56277767654273,22.55,30.85,25.533333,0.0,0.8,0.0625,24.1,28.9,25.893751,0.277,0.283,0.27854165
2020-12-09,SIDDAPURA,Uttara Kannada,1,32709,32709,32709,8.56277767654273,20.65,29.35,24.43125,0.0,0.1,0.008333334,22.6,29.15,25.34375,0.279,0.285,0.283
2020-12-09,SIRSI,Uttara Kannada,33,32839,33989,33238,8.56277767654273,20.9,29.05,24.220833,0.0,0.4,0.029166667,22.6,28.7,25.264582,0.279,0.284,0.281125
2020-12-10,SIRSI,Uttara Kannada,8,31018,34089,33067,8.56277767654273,20.6,30.25,24.925001,0.0,0.0,0.0,22.85,30.9,26.360418,0.274,0.281,0.277625
2020-12-10,YELLAPURA,Uttara Kannada,1,29449,33599,32691,8.56277767654273,21.45,32.1,25.666666,0.0,0.1,0.004166667,23.55,29.95,26.262499,0.279,0.29,0.286125
2020-12-11,SIDDAPURA,Uttara Kannada,2,32809,33239,32909,8.56277767654273,19.1,30.7,23.800001,0.0,0.0,0.0,22.45,30.85,25.902084,0.279,0.285,0.28179166
2020-12-11,SIRSI,Uttara Kannada,9,32699,34899,33723,8.56277767654273,19.55,30.8,24.241667,0.0,0.0,0.0,22.6,31.25,26.145834,0.271,0.274,0.27225
2020-12-11,YELLAPURA,Uttara Kannada,7,30105,34199,32899,8.56277767654273,19.95,32.35,24.866667,0.0,0.0,0.0,22.95,29.8,25.872917,0.281,0.286,0.28329167
2020-12-12,SIRSI,Uttara Kannada,7,32699,34609,33398,8.56277767654273,18.8,30.85,24.027084,0.0,0.0,0.0,22.1,31.5,25.910416,0.27,0.272,0.27095833
2020-12-14,SIDDAPURA,Uttara Kannada,3,31989,33129,33129,0.6352072236478193,18.1,31.55,23.214584,0.0,0.0,0.0,21.4,31.5,25.445833,0.272,0.278,0.2747917
2020-12-14,SIRSI,Uttara Kannada,5,33009,33219,33062,0.6352072236478193,18.6,31.8,23.90625,0.0,0.0,0.0,21.4,32.1,25.891668,0.256,0.263,0.26025
2020-12-14,YELLAPURA,Uttara Kannada,1,32001,33209,32377,0.6352072236478193,18.15,32.65,24.231249,0.0,0.0,0.0,21.45,29.85,25.164583,0.274,0.278,0.276
2020-12-15,SIDDAPURA,Uttara Kannada,3,32809,33519,33019,0.6352072236478193,18.65,30.6,23.835417,0.0,0.0,0.0,21.45,30.8,25.308334,0.272,0.277,0.27400002
2020-12-15,SIRSI,Uttara Kannada,9,31799,33439,32662,0.6352072236478193,18.9,30.7,24.043749,0.0,0.0,0.0,22.15,31.35,25.775,0.256,0.26,0.258
2020-12-15,YELLAPURA,Uttara Kannada,4,30119,34199,33511,0.6352072236478193,19.05,32.0,24.297918,0.0,0.0,0.0,22.2,29.7,25.220833,0.274,0.277,0.27566668
2020-12-16,SIRSI,Uttara Kannada,20,32713,33299,32913,0.6352072236478193,18.15,31.1,24.027084,0.0,0.0,0.0,21.1,30.45,25.24375,0.257,0.258,0.25724998
2020-12-17,SIDDAPURA,Uttara Kannada,1,33119,33199,33199,0.6352072236478193,20.3,30.0,24.791666,0.0,0.0,0.0,22.7,29.95,25.7875,0.27,0.275,0.27237502
2020-12-17,SIRSI,Uttara Kannada,4,32928,33713,33190,0.6352072236478193,20.25,29.25,24.554167,0.0,0.0,0.0,22.65,29.35,25.602083,0.257,0.26,0.25887498
2020-12-18,SIRSI,Uttara Kannada,19,30289,34309,32668,0.6352072236478193,20.0,30.5,24.908333,0.0,0.0,0.0,22.35,30.65,25.958334,0.26,0.265,0.26379165
2020-12-18,YELLAPURA,Uttara Kannada,4,28009,33501,32899,0.6352072236478193,20.75,31.8,25.545832,0.0,0.0,0.0,23.0,29.6,25.908333,0.279,0.284,0.28266665
2020-12-21,SIRSI,Uttara Kannada,10,32099,33899,32928,0.117071924082292,16.85,28.8,22.30625,0.0,0.0,0.0,20.1,28.9,23.939583,0.264,0.268,0.266125
2020-12-21,YELLAPURA,Uttara Kannada,1,32129,32809,32809,0.117071924082292,17.65,29.9,22.652084,0.0,0.0,0.0,20.75,28.0,23.860418,0.288,0.293,0.29058334
2020-12-22,SIRSI,Uttara Kannada,8,31613,33989,32657,0.117071924082292,15.8,30.15,22.420832,0.0,0.0,0.0,19.6,29.6,23.870834,0.266,0.268,0.26662502
2020-12-22,YELLAPURA,Uttara Kannada,1,32701,32701,32701,0.117071924082292,16.1,31.25,22.552084,0.0,0.0,0.0,20.2,28.35,23.5875,0.29,0.299,0.29575
2020-12-23,SIRSI,Uttara Kannada,17,31899,37176,33001,0.117071924082292,17.2,29.95,23.091667,0.0,0.0,0.0,20.1,30.15,24.40625,0.264,0.266,0.26558334
2020-12-24,SIDDAPURA,Uttara Kannada,25,32799,34001,33199,0.117071924082292,18.3,31.1,23.866667,0.0,0.0,0.0,21.0,31.05,25.208334,0.288,0.295,0.29145834
2020-12-24,SIRSI,Uttara Kannada,10,31500,33309,32751,0.117071924082292,18.4,31.1,24.116667,0.0,0.0,0.0,20.85,31.15,25.170832,0.263,0.266,0.2647083
2020-12-24,YELLAPURA,Uttara Kannada,1,32229,32949,32849,0.117071924082292,18.55,32.25,24.1625,0.0,0.0,0.0,21.0,29.05,24.377083,0.291,0.308,0.301
2020-12-26,SIRSI,Uttara Kannada,6,32689,35702,33832,0.117071924082292,18.15,30.05,23.416666,0.0,0.0,0.0,21.4,30.25,25.145834,0.263,0.269,0.26591668
2020-12-28,SIDDAPURA,Uttara Kannada,3,32469,33139,33139,0.016577869027455,17.9,31.05,23.345833,0.0,0.0,0.0,20.7,30.4,24.518751,0.282,0.29,0.28533334
2020-12-28,SIRSI,Uttara Kannada,8,32899,36109,33702,0.016577869027455,18.2,31.25,23.887499,0.0,0.0,0.0,21.1,31.05,25.064583,0.259,0.263,0.26129165
2020-12-28,YELLAPURA,Uttara Kannada,1,32609,32609,32609,0.016577869027455,18.65,32.35,23.991667,0.0,0.0,0.0,21.5,29.4,24.558334,0.299,0.305,0.30162498
2020-12-29,SIDDAPURA,Uttara Kannada,1,32889,32889,32889,0.016577869027455,17.05,30.35,23.06875,0.0,0.0,0.0,19.85,30.1,24.129166,0.278,0.282,0.28041667
2020-12-29,SIRSI,Uttara Kannada,7,31189,34899,33051,0.016577869027455,17.8,30.5,23.589584,0.0,0.0,0.0,20.5,30.5,24.658333,0.257,0.263,0.26045832
2020-12-29,YELLAPURA,Uttara Kannada,1,32619,32619,32619,0.016577869027455,17.3,31.35,23.4375,0.0,0.0,0.0,20.55,28.75,24.072916,0.294,0.299,0.29604167
2020-12-30,SIRSI,Uttara Kannada,18,29199,33399,31643,0.016577869027455,18.7,31.1,24.616667,0.0,0.0,0.0,21.15,30.75,25.408333,0.257,0.261,0.25929168
2020-12-31,SIDDAPURA,Uttara Kannada,1,33389,33389,33389,0.016577869027455,20.95,31.35,25.168749,0.0,0.0,0.0,22.95,30.7,26.085417,0.28,0.283,0.28154168
2020-12-31,SIRSI,Uttara Kannada,8,32418,33309,32994,0.016577869027455,20.6,31.0,25.13125,0.0,0.0,0.0,22.85,30.7,26.164583,0.261,0.266,0.263875
2021-01-01,SIDDAPURA,Uttara Kannada,3,33189,33389,33299,0.016577869027455,20.25,30.0,24.477083,0.0,0.0,0.0,22.8,30.3,25.866667,0.275,0.28,0.27758333
2021-01-01,SIRSI,Uttara Kannada,5,32939,33099,33009,0.016577869027455,20.3,29.8,24.485418,0.0,0.0,0.0,22.95,30.4,26.014582,0.263,0.266,0.26445833
2021-01-01,YELLAPURA,Uttara Kannada,5,32712,36219,33633,0.016577869027455,21.15,30.65,25.13125,0.0,0.0,0.0,23.4,29.05,25.7875,0.295,0.298,0.297
2021-01-02,SIRSI,Uttara Kannada,5,33039,33469,33204,0.016577869027455,17.2,29.4,23.010416,0.0,0.0,0.0,20.65,29.45,24.683334,0.264,0.278,0.269375
2021-01-04,SIDDAPURA,Uttara Kannada,10,32812,33429,33429,16.888873003709882,20.95,27.0,22.925001,0.0,13.4,1.6624999,22.05,27.35,23.737501,0.276,0.52,0.34654167
2021-01-04,SIRSI,Uttara Kannada,8,31699,35209,32895,16.888873003709882,20.6,26.9,22.839584,0.0,10.7,1.3458333,21.8,27.0,23.75625,0.276,0.52,0.36704168
2021-01-04,YELLAPURA,Uttara Kannada,1,30591,33090,32769,16.888873003709882,20.3,27.45,22.791666,0.0,3.2,0.89166665,21.95,26.0,23.491667,0.3,0.49,0.40095833
2021-01-05,SIRSI,Uttara Kannada,11,30413,33499,32368,16.888873003709882,21.1,28.45,24.2125,0.0,9.5,0.53333336,21.85,28.0,24.4375,0.444,0.51,0.466875
2021-01-05,YELLAPURA,Uttara Kannada,4,32451,33599,32699,16.888873003709882,21.0,29.55,24.127083,0.0,9.0,0.9166667,22.0,27.25,24.133333,0.441,0.52,0.46791664
2021-01-06,SIRSI,Uttara Kannada,27,29599,33244,32991,16.888873003709882,20.55,28.5,23.841667,0.0,0.4,0.05416667,22.6,28.25,24.956251,0.424,0.444,0.432
2021-01-07,SIRSI,Uttara Kannada,1,32598,33139,32892,16.888873003709882,20.45,28.2,23.477083,0.0,1.2,0.22083335,22.1,27.7,24.160416,0.428,0.479,0.46091667
2021-01-07,YELLAPURA,Uttara Kannada,1,30669,33449,32899,16.888873003709882,20.85,29.05,23.433334,0.0,3.2,0.6458333,22.25,26.65,23.81875,0.425,0.498,0.4719583
